0.595123,-0.920775,0.297197,-0.0723921,-70.2219,12.7977,1.47606,-55.9482,0.00826987,1.088,0.00830506,0.00760098,0.832998
0.602788,-0.808706,0.27686,-0.0769527,-67.2243,11.1319,1.45429,-54.6382,0.00936328,1.233,0.00937201,0.0075939,0.823626
0.610463,-0.754114,0.255792,-0.0815091,-64.0871,9.54042,1.51883,-53.0279,0.0108897,1.431,0.0108669,0.00760989,0.812759
0.61816,-0.642649,0.235047,-0.086075,-61.0132,8.02644,1.4893,-51.4974,0.0118703,1.561,0.011879,0.00760431,0.80088
0.625912,-0.641018,0.213443,-0.0906376,-57.7753,6.57789,1.55256,-49.6449,0.0131078,1.706,0.012973,0.00768337,0.787907
0.633596,-0.809088,0.189541,-0.0952476,-54.1099,5.23369,1.77386,-47.1023,0.013688,1.798,0.0138147,0.00761291,0.774093
0.641267,-0.754114,0.165235,-0.0998154,-50.3595,3.98638,1.82041,-44.5527,0.0149755,1.973,0.0150203,0.0075902,0.759072
0.648964,-0.865257,0.138383,-0.104369,-46.123,2.83765,2.04497,-41.2404,0.0168066,2.202,0.0167136,0.00763244,0.742359
0.656676,-0.808324,0.111582,-0.108949,-41.9009,1.7925,2.03494,-38.0735,0.0175352,2.294,0.0175088,0.00764395,0.72485
0.664389,-0.641563,0.0993438,-0.113535,-40.447,0.784958,0.701687,-38.9604,0.00474819,0.622,0.00475453,0.00763374,0.720095
0.671981,-0.920775,0.0683448,-0.118116,-35.4275,-0.0844604,2.45901,-33.0529,0.0206966,2.752,0.0210081,0.00752057,0.699087
0.67965,-0.752809,0.0369186,-0.122628,-30.3138,-0.835743,2.48056,-28.669,0.023681,3.118,0.0234491,0.00759494,0.675638
0.687376,-0.697893,0.00445704,-0.127185,-25.012,-1.46087,2.55031,-23.9225,0.0255816,3.34,0.0253671,0.00765915,0.650271
0.695043,-0.809848,-0.0315595,-0.13178,-19.042,-1.93278,2.89608,-18.0787,0.027918,3.676,0.0281551,0.00759468,0.622116
0.702738,-0.921047,-0.0696947,-0.136337,-12.6621,-2.2479,3.08191,-11.828,0.0296603,3.889,0.0295357,0.00762671,0.59258
0.710387,-1.0323,-0.112377,-0.140913,-5.42196,-2.38204,3.51836,-4.28564,0.0331914,4.378,0.0333897,0.0075814,0.559191
0.718103,-0.809848,-0.155078,-0.136364,3.55557,-2.29327,4.32332,5.58562,0.0364159,4.76,0.0360875,0.00765041,0.523103
0.725826,-0.921047,-0.200001,-0.131774,12.9631,-1.96966,4.53053,15.524,0.037639,4.92,0.03764,0.0076502,0.485463
0.733541,-0.808324,-0.245604,-0.127184,22.4998,-1.40905,4.6014,25.6921,0.0398432,5.218,0.0399187,0.00763572,0.445544
0.74121,-0.195863,-0.285647,-0.122603,30.9785,-0.64157,4.11442,34.4514,0.0407168,5.363,0.0409504,0.00759218,0.404594
0.748932,-1.03048,-0.334721,-0.118047,41.168,0.386608,4.90483,46.4594,0.0423861,5.538,0.0420455,0.00765369,0.362549
0.756604,-1.03263,-0.384298,-0.113455,51.4603,1.66202,4.99249,58.1148,0.0427002,5.622,0.043029,0.0075952,0.319519
